index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total,srv-recommendation_autoscaler_requested_pods,srv-recommendation_autoscaler_terminating_pods,srv-recommendation_autoscaler_actual_pods,srv-recommendation_autoscaler_desired_pods,srv-recommendation_autoscaler_stable_request_concurrency,srv-recommendation_autoscaler_panic_request_concurrency,srv-recommendation_autoscaler_target_concurrency_per_pod,srv-recommendation_autoscaler_excess_burst_capacity,srv-recommendation_container_cpu_usage_seconds_total,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759620545,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.05181798553178874,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.060386400844500365,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-191.0,,3.0,0.0,3.0,,3.0,6.033785,0.011023,35.0,-62.0,0.053698796124342994,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.01102576077103043,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.08851598765437743
1759620550,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.031860624297703935,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.03290290465172786,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-191.0,0.06461104199298155,3.0,0.0,3.0,,3.0,6.033785,0.011023,35.0,-62.0,0.018427163987517068,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.014762946861473784,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.07535840935265917
1759620555,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.043574112076780726,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.049079118706134746,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-191.0,0.08022269517909873,3.0,0.0,3.0,,3.0,6.033785,0.011023,35.0,-62.0,0.02202852615008922,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.01455252394162384,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.05994506132123912
1759620560,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.029793305879007605,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.030568743426220197,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-191.0,0.0958343483652159,3.0,0.0,3.0,,3.0,6.033785,0.011023,35.0,-62.0,0.029221719846660887,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.017556010235110157,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.0479291959569007
1759620565,1.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.029652191581258792,0.0,2.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.03343960422529217,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-191.0,0.07348158333333332,3.0,0.0,3.0,,3.0,6.033785,0.011023,35.0,-62.0,0.029221719846660887,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.01701138571858664,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.06061517029798847
1759620565,1.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.08539186591628599,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.08688460685988146,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-191.0,0.07348158333333332,3.0,0.0,3.0,3.0,6.033785,0.011023,35.0,-62.0,0.04657335063626719,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.029681319400331675,1.0,2.0,1.0,3.0,5.606827,0.0,7.0,-201.0,0.18874661595689737
1759620570,3.0,0.0,2.0,3.0,1.528762,0.0,7.0,-191.0,0.12951906468211452,3.0,0.0,3.0,3.0,2.854721,0.0,7.0,-181.0,0.11601075898334666,3.0,0.0,0.0,3.0,1166.559149,0.0,7.0,-211.0,0.07348158333333332,3.0,0.0,3.0,3.0,0.521024,0.940185,35.0,-62.0,0.0771341669464494,3.0,0.0,3.0,3.0,0.359018,0.0,7.0,-181.0,0.044507010846768336,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.21790100051481603
1759620575,3.0,0.0,2.0,3.0,1.528762,0.0,7.0,-191.0,0.16368505229444288,3.0,0.0,3.0,3.0,2.854721,0.0,7.0,-181.0,0.14168505564210504,3.0,0.0,0.0,3.0,1166.559149,0.0,7.0,-211.0,0.07348158333333332,3.0,0.0,3.0,3.0,0.521024,0.940185,35.0,-62.0,0.07905260235774668,3.0,0.0,3.0,3.0,0.359018,0.0,7.0,-181.0,0.06022446188522286,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.24602328707100307
1759620580,3.0,0.0,2.0,3.0,1.528762,0.0,7.0,-191.0,0.2007261021693043,3.0,0.0,3.0,3.0,2.854721,0.0,7.0,-181.0,0.16086562635900647,3.0,0.0,0.0,3.0,1166.559149,0.0,7.0,-211.0,0.07348158333333332,3.0,0.0,3.0,3.0,0.521024,0.940185,35.0,-62.0,0.09663217826324587,3.0,0.0,3.0,3.0,0.359018,0.0,7.0,-181.0,0.06773979963721646,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.28316242362579996
1759620585,3.0,0.0,2.0,3.0,1.528762,0.0,7.0,-191.0,0.22170344896583571,3.0,0.0,3.0,3.0,2.854721,0.0,7.0,-181.0,0.18615602077651694,3.0,0.0,0.0,3.0,1166.559149,0.0,7.0,-211.0,0.07348158333333332,3.0,0.0,3.0,3.0,0.521024,0.940185,35.0,-62.0,0.13609703532659845,3.0,0.0,3.0,3.0,0.359018,0.0,7.0,-181.0,0.06451637982623651,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.36013204860115466
1759620590,3.0,0.0,2.0,3.0,1.528762,0.0,7.0,-191.0,0.21729061030112523,3.0,0.0,3.0,3.0,2.854721,0.0,7.0,-181.0,0.22291247310485343,3.0,0.0,0.0,3.0,1166.559149,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.521024,0.940185,35.0,-62.0,0.1528888156862755,3.0,0.0,3.0,3.0,0.359018,0.0,7.0,-181.0,0.06335438395032654,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.3892631993223118
1759620595,3.0,0.0,2.0,3.0,1.528762,0.0,7.0,-191.0,0.26632053685669205,3.0,0.0,3.0,3.0,2.854721,0.0,7.0,-181.0,0.24232713041989323,3.0,0.0,0.0,3.0,1166.559149,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,0.521024,0.940185,35.0,-62.0,0.1528888156862755,3.0,0.0,3.0,3.0,0.359018,0.0,7.0,-181.0,0.0730112095178973,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.4172536909078228
1759620600,3.0,0.0,3.0,3.0,1.42031,0.0,7.0,-181.0,0.28950301874491213,3.0,0.0,3.0,3.0,2.499289,0.0,7.0,-181.0,0.25996130577525656,3.0,2.0,1.0,4.0,66.173257,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,0.834444,0.815805,35.0,-62.0,0.158639069846682,3.0,2.0,3.0,3.0,1.465166,0.0,7.0,-181.0,0.07437294313753673,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.472737771441311
1759620605,3.0,0.0,3.0,3.0,1.42031,0.0,7.0,-181.0,0.2864527496623162,3.0,0.0,3.0,3.0,2.499289,0.0,7.0,-181.0,0.2699820651653474,3.0,2.0,1.0,4.0,66.173257,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,0.834444,0.815805,35.0,-62.0,0.16666542419331482,3.0,2.0,3.0,3.0,1.465166,0.0,7.0,-181.0,0.07437760035579971,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.5019843604435534
1759620610,3.0,0.0,3.0,3.0,1.42031,0.0,7.0,-181.0,0.2846630827283025,3.0,0.0,3.0,3.0,2.499289,0.0,7.0,-181.0,0.26743858305004187,3.0,2.0,1.0,4.0,66.173257,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,0.834444,0.815805,35.0,-62.0,0.16671104836081962,3.0,2.0,3.0,3.0,1.465166,0.0,7.0,-181.0,0.07335133910333222,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.4771687382103614
1759620615,3.0,0.0,3.0,3.0,1.42031,0.0,7.0,-181.0,0.2825307996461406,3.0,0.0,3.0,3.0,2.499289,0.0,7.0,-181.0,0.267340256412685,3.0,2.0,1.0,4.0,66.173257,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,0.834444,0.815805,35.0,-62.0,0.16419049396657281,3.0,2.0,3.0,3.0,1.465166,0.0,7.0,-181.0,0.11554619624173565,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.5175790200868905
1759620620,3.0,0.0,3.0,3.0,1.42031,0.0,7.0,-181.0,0.24867345386455342,3.0,0.0,3.0,3.0,2.499289,0.0,7.0,-181.0,0.2582334138344361,3.0,2.0,1.0,4.0,66.173257,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,0.834444,0.815805,35.0,-62.0,0.15508188851915292,3.0,2.0,3.0,3.0,1.465166,0.0,7.0,-181.0,0.12514410193226372,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.5175790200868905
1759620625,3.0,0.0,3.0,3.0,1.42031,0.0,7.0,-181.0,0.21945379411654783,3.0,0.0,3.0,3.0,2.499289,0.0,7.0,-181.0,0.23378810733771233,3.0,2.0,1.0,4.0,66.173257,0.0,7.0,-191.0,,3.0,0.0,3.0,3.0,0.834444,0.815805,35.0,-62.0,0.1505659027975375,3.0,2.0,3.0,3.0,1.465166,0.0,7.0,-181.0,0.10411983235296825,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.45723092761881684
1759620625,3.0,0.0,3.0,3.0,1.42031,0.0,7.0,-181.0,0.27494229652735824,3.0,0.0,3.0,3.0,2.499289,0.0,7.0,-181.0,0.277508383092566,3.0,2.0,1.0,4.0,66.173257,0.0,7.0,-191.0,0.16765862882486945,3.0,0.0,3.0,3.0,0.834444,0.815805,35.0,-62.0,0.14925116789728987,3.0,2.0,3.0,3.0,1.465166,0.0,7.0,-181.0,0.1022947198493419,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.5252117528968263
1759620630,3.0,0.0,3.0,3.0,1.87017,0.0,7.0,-181.0,0.2683188225401347,3.0,0.0,3.0,3.0,9.436384,0.0,7.0,-181.0,0.2751852210279424,3.0,0.0,0.0,3.0,1722.493497,0.0,7.0,-211.0,0.18658576930308732,3.0,0.0,3.0,3.0,0.970256,1.264274,35.0,-63.0,0.15820803444078504,3.0,0.0,3.0,3.0,1.604849,0.0,7.0,-181.0,0.12668458448050596,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5173264614974211
1759620635,3.0,0.0,3.0,3.0,1.87017,0.0,7.0,-181.0,0.24154875208851206,3.0,0.0,3.0,3.0,9.436384,0.0,7.0,-181.0,0.2741143600646161,3.0,0.0,0.0,3.0,1722.493497,0.0,7.0,-211.0,0.2049231781163644,3.0,0.0,3.0,3.0,0.970256,1.264274,35.0,-63.0,0.15820803444078504,3.0,0.0,3.0,3.0,1.604849,0.0,7.0,-181.0,0.1260481388423818,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5173264614974211
1759620640,3.0,0.0,3.0,3.0,1.87017,0.0,7.0,-181.0,0.2542361790574653,3.0,0.0,3.0,3.0,9.436384,0.0,7.0,-181.0,0.2723877646698192,3.0,0.0,0.0,3.0,1722.493497,0.0,7.0,-211.0,0.18313091060989378,3.0,0.0,3.0,3.0,0.970256,1.264274,35.0,-63.0,0.16029097246015678,3.0,0.0,3.0,3.0,1.604849,0.0,7.0,-181.0,0.10672226960597567,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.4578337754664035
1759620645,3.0,0.0,3.0,3.0,1.87017,0.0,7.0,-181.0,0.2501812301454708,3.0,0.0,3.0,3.0,9.436384,0.0,7.0,-181.0,0.2776963378421927,3.0,0.0,0.0,3.0,1722.493497,0.0,7.0,-211.0,0.1413711050823645,3.0,0.0,3.0,3.0,0.970256,1.264274,35.0,-63.0,0.15613781960901707,3.0,0.0,3.0,3.0,1.604849,0.0,7.0,-181.0,0.10530182899763162,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5321258963208002
1759620650,3.0,0.0,3.0,3.0,1.87017,0.0,7.0,-181.0,0.27192152854974094,3.0,0.0,3.0,3.0,9.436384,0.0,7.0,-181.0,0.27257723651147064,3.0,0.0,0.0,3.0,1722.493497,0.0,7.0,-211.0,0.15419313995091016,3.0,0.0,3.0,3.0,0.970256,1.264274,35.0,-63.0,0.15916471034112506,3.0,0.0,3.0,3.0,1.604849,0.0,7.0,-181.0,0.10504815449156733,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5321258963208002
1759620655,3.0,0.0,3.0,3.0,1.87017,0.0,7.0,-181.0,0.27860809990041613,3.0,0.0,3.0,3.0,9.436384,0.0,7.0,-181.0,0.2734420527734066,3.0,0.0,0.0,3.0,1722.493497,0.0,7.0,-211.0,0.12104386778908138,3.0,0.0,3.0,3.0,0.970256,1.264274,35.0,-63.0,0.16610992855207746,3.0,0.0,3.0,3.0,1.604849,0.0,7.0,-181.0,0.06313338733237822,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5277828358544474
1759620660,3.0,0.0,3.0,3.0,1.150779,0.0,7.0,-181.0,0.2602587043205117,3.0,0.0,3.0,3.0,1.986031,0.0,7.0,-181.0,0.2667697778201729,3.0,0.0,0.0,3.0,1425.272481,0.0,7.0,-211.0,0.14107279788982396,3.0,0.0,3.0,3.0,1.224535,0.593337,35.0,-62.0,0.1691532264214905,3.0,2.0,3.0,3.0,1.885506,0.0,7.0,-181.0,0.06019518448172782,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5374942848640917
1759620665,3.0,0.0,3.0,3.0,1.150779,0.0,7.0,-181.0,0.2637417151074527,3.0,0.0,3.0,3.0,1.986031,0.0,7.0,-181.0,0.26281765596063417,3.0,0.0,0.0,3.0,1425.272481,0.0,7.0,-211.0,0.1409849292173224,3.0,0.0,3.0,3.0,1.224535,0.593337,35.0,-62.0,0.16996617288342789,3.0,2.0,3.0,3.0,1.885506,0.0,7.0,-181.0,0.08125254200603613,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5374942848640917
1759620670,3.0,0.0,3.0,3.0,1.150779,0.0,7.0,-181.0,0.28003460372383365,3.0,0.0,3.0,3.0,1.986031,0.0,7.0,-181.0,0.28454992996469186,3.0,0.0,0.0,3.0,1425.272481,0.0,7.0,-211.0,0.12421074182799785,3.0,0.0,3.0,3.0,1.224535,0.593337,35.0,-62.0,0.17224626108887892,3.0,2.0,3.0,3.0,1.885506,0.0,7.0,-181.0,0.08332515167819839,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5082012777765361
1759620675,3.0,0.0,3.0,3.0,1.150779,0.0,7.0,-181.0,0.28317771420217686,3.0,0.0,3.0,3.0,1.986031,0.0,7.0,-181.0,0.2837174646891527,3.0,0.0,0.0,3.0,1425.272481,0.0,7.0,-211.0,0.0892997512834034,3.0,0.0,3.0,3.0,1.224535,0.593337,35.0,-62.0,0.16951398892285846,3.0,2.0,3.0,3.0,1.885506,0.0,7.0,-181.0,0.06801188243588337,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5560518628213925
1759620680,3.0,0.0,3.0,3.0,1.150779,0.0,7.0,-181.0,0.29034304373990816,3.0,0.0,3.0,3.0,1.986031,0.0,7.0,-181.0,0.26325075529620995,3.0,0.0,0.0,3.0,1425.272481,0.0,7.0,-211.0,0.07227539675411164,3.0,0.0,3.0,3.0,1.224535,0.593337,35.0,-62.0,0.16504440801072603,3.0,2.0,3.0,3.0,1.885506,0.0,7.0,-181.0,0.05926744716137116,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5560518628213925
1759620685,3.0,0.0,3.0,3.0,1.150779,0.0,7.0,-181.0,0.2739660429538984,3.0,0.0,3.0,3.0,1.986031,0.0,7.0,-181.0,0.2360504401260094,3.0,0.0,0.0,3.0,1425.272481,0.0,7.0,-211.0,0.0993074637617925,3.0,0.0,3.0,3.0,1.224535,0.593337,35.0,-62.0,0.14586928531757942,3.0,2.0,3.0,3.0,1.885506,0.0,7.0,-181.0,0.053798586102223184,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5274035572793301
1759620685,3.0,0.0,3.0,3.0,1.150779,0.0,7.0,-181.0,0.30128239034200555,3.0,0.0,3.0,3.0,1.986031,0.0,7.0,-181.0,0.2815420440305002,3.0,0.0,0.0,3.0,1425.272481,0.0,7.0,-211.0,0.10025799290213659,3.0,0.0,3.0,3.0,1.224535,0.593337,35.0,-62.0,0.18374947615645856,3.0,2.0,3.0,3.0,1.885506,0.0,7.0,-181.0,0.05025000234897082,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5591565339920075
1759620690,3.0,0.0,3.0,3.0,2.472581,0.0,7.0,-181.0,0.2865490719208549,3.0,0.0,3.0,3.0,3.260075,0.0,7.0,-181.0,0.28551422257982184,3.0,0.0,0.0,3.0,1851.287213,0.0,7.0,-211.0,0.08871413772699017,3.0,0.0,3.0,3.0,1.484735,1.587814,35.0,-63.0,0.17690560855749002,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0481393982727904,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5564267540414464
1759620695,3.0,0.0,3.0,3.0,2.472581,0.0,7.0,-181.0,0.30932868291137455,3.0,0.0,3.0,3.0,3.260075,0.0,7.0,-181.0,0.270166067913481,3.0,0.0,0.0,3.0,1851.287213,0.0,7.0,-211.0,0.07419172755973122,3.0,0.0,3.0,3.0,1.484735,1.587814,35.0,-63.0,0.18784383022489082,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.042317484090050504,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5579293989375129
1759620700,3.0,0.0,3.0,3.0,2.472581,0.0,7.0,-181.0,0.2959869998015211,3.0,0.0,3.0,3.0,3.260075,0.0,7.0,-181.0,0.2834154378680438,3.0,0.0,0.0,3.0,1851.287213,0.0,7.0,-211.0,0.07419172755973122,3.0,0.0,3.0,3.0,1.484735,1.587814,35.0,-63.0,0.18936292915230835,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.041765773726913334,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5297351415484458
1759620705,3.0,0.0,3.0,3.0,2.472581,0.0,7.0,-181.0,0.2998608246914944,3.0,0.0,3.0,3.0,3.260075,0.0,7.0,-181.0,0.261403148059886,3.0,0.0,0.0,3.0,1851.287213,0.0,7.0,-211.0,0.01938271667114338,3.0,0.0,3.0,3.0,1.484735,1.587814,35.0,-63.0,0.18950444308957118,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.056186244779185504,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5576604930942219
1759620710,3.0,0.0,3.0,3.0,2.472581,0.0,7.0,-181.0,0.3004904139050408,3.0,0.0,3.0,3.0,3.260075,0.0,7.0,-181.0,0.281430879930284,3.0,0.0,0.0,3.0,1851.287213,0.0,7.0,-211.0,0.1199810957589279,3.0,0.0,3.0,3.0,1.484735,1.587814,35.0,-63.0,0.17940763802744503,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.05893069703713486,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5459817340847037
1759620715,3.0,0.0,3.0,3.0,2.472581,0.0,7.0,-181.0,0.2978858209865526,3.0,0.0,3.0,3.0,3.260075,0.0,7.0,-181.0,0.279455857030187,3.0,0.0,0.0,3.0,1851.287213,0.0,7.0,-211.0,0.14256065880365748,3.0,0.0,3.0,3.0,1.484735,1.587814,35.0,-63.0,0.17760797236284825,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.05447041971029848,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.511154808562382
1759620720,3.0,0.0,3.0,3.0,2.26556,0.0,7.0,-181.0,0.2956695474302963,3.0,0.0,3.0,3.0,7.561022,0.0,7.0,-181.0,0.27972107053046513,3.0,2.0,0.0,3.0,1441.589661,0.0,7.0,-211.0,0.1735261076869677,3.0,0.0,3.0,3.0,1.520374,1.694716,35.0,-63.0,0.16248077363696842,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.07517795134092302,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.5032645448891917
1759620725,3.0,0.0,3.0,3.0,2.26556,0.0,7.0,-181.0,0.29212053827812595,3.0,0.0,3.0,3.0,7.561022,0.0,7.0,-181.0,0.27629236238348476,3.0,2.0,0.0,3.0,1441.589661,0.0,7.0,-211.0,0.15098532481049462,3.0,0.0,3.0,3.0,1.520374,1.694716,35.0,-63.0,0.17070308102178638,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.071699877827863,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.5292507884674227
1759620730,3.0,0.0,3.0,3.0,2.26556,0.0,7.0,-181.0,0.2859822094034116,3.0,0.0,3.0,3.0,7.561022,0.0,7.0,-181.0,0.2737098229750751,3.0,2.0,0.0,3.0,1441.589661,0.0,7.0,-211.0,0.15438363242138595,3.0,0.0,3.0,3.0,1.520374,1.694716,35.0,-63.0,0.17319502811112336,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.07541303723806353,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.4967586500972118
1759620735,3.0,0.0,3.0,3.0,2.26556,0.0,7.0,-181.0,0.28317891489653824,3.0,0.0,3.0,3.0,7.561022,0.0,7.0,-181.0,0.2727298643056678,3.0,2.0,0.0,3.0,1441.589661,0.0,7.0,-211.0,0.16579600129406755,3.0,0.0,3.0,3.0,1.520374,1.694716,35.0,-63.0,0.17251596553476345,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.098405905014843,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.5191458832215827
1759620740,3.0,0.0,3.0,3.0,2.26556,0.0,7.0,-181.0,0.2749297949610745,3.0,0.0,3.0,3.0,7.561022,0.0,7.0,-181.0,0.26008362282954556,3.0,2.0,0.0,3.0,1441.589661,0.0,7.0,-211.0,0.17176894896891323,3.0,0.0,3.0,3.0,1.520374,1.694716,35.0,-63.0,0.16964257675146197,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.08628452766133748,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.48898672745199195
1759620745,3.0,0.0,3.0,3.0,2.26556,0.0,7.0,-181.0,0.23989509957542188,3.0,0.0,3.0,3.0,7.561022,0.0,7.0,-181.0,0.2744479007814116,3.0,2.0,0.0,3.0,1441.589661,0.0,7.0,-211.0,0.15262539691465568,3.0,0.0,3.0,3.0,1.520374,1.694716,35.0,-63.0,0.16165913468507495,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.08355653153766089,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.47949189365748884
1759620745,3.0,0.0,3.0,3.0,2.26556,0.0,7.0,-181.0,0.26376980061010136,3.0,0.0,3.0,3.0,7.561022,0.0,7.0,-181.0,0.2784971175619191,3.0,2.0,0.0,3.0,1441.589661,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.520374,1.694716,35.0,-63.0,0.17090480697320667,1.0,2.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.08288959420571554,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.5337603098954709
1759620750,3.0,0.0,3.0,3.0,1.640388,0.0,7.0,-181.0,0.2953762044381736,3.0,0.0,3.0,3.0,2.086189,0.0,7.0,-181.0,0.2819906797714037,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.15351,1.025877,35.0,-63.0,0.17025740081602636,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0605232325520099,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5401894853234809
1759620755,3.0,0.0,3.0,3.0,1.640388,0.0,7.0,-181.0,0.2884855072553578,3.0,0.0,3.0,3.0,2.086189,0.0,7.0,-181.0,0.263505235827304,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.15351,1.025877,35.0,-63.0,0.17829341089044734,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.040467225985759074,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5568576075056233
1759620760,3.0,0.0,3.0,3.0,1.640388,0.0,7.0,-181.0,0.2963702968020809,3.0,0.0,3.0,3.0,2.086189,0.0,7.0,-181.0,0.2857027011872401,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3.0,1.15351,1.025877,35.0,-63.0,0.17983277730411976,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.031380814423114176,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5562197636927915
